"","OI_KEY","Plot_ID","TREE_IN_PLOT","SPoriginal","Num.Code","NRCS.Code","Common.Name","SP_SWO","INC","DBH","THT","CR","TOP","LIVE","DECAY","NEST","VOLUME","perAcreArea_raster2","Tree_Id"
"1",266734,"11_14",4,"TO",631,"LIDE3","Tanoak","TO",,4,21,,,"Y",,,1.2,0.46479144116931,1
"2",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,2
"3",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,3
"4",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,4
"5",266734,"11_14",3,"TO",631,"LIDE3","Tanoak","TO",,3,18,,,"Y",,,0.6,0.46479144116931,5
"6",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,6
"7",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,7
"8",266734,"11_14",4,"TO",631,"LIDE3","Tanoak","TO",,4,21,,,"Y",,,1.2,0.46479144116931,8
"9",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,9
"10",266734,"11_14",3,"TO",631,"LIDE3","Tanoak","TO",,3,18,,,"Y",,,0.6,0.46479144116931,10
"11",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,11
"12",266734,"11_14",3,"TO",631,"LIDE3","Tanoak","TO",,3,18,,,"Y",,,0.6,0.46479144116931,12
"13",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,13
"14",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,14
"15",266734,"11_14",9,"DF",202,"PSME","Douglas-fir","DF",62,9,37,85,1,"Y",0,0,6.7,0.0743666305870896,15
"16",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,16
"17",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,17
"18",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,18
"19",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,19
"20",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,20
"21",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,21
"22",266734,"11_14",3,"TO",631,"LIDE3","Tanoak","TO",,3,18,,,"Y",,,0.6,0.46479144116931,22
"23",266734,"11_14",13,"DF",202,"PSME","Douglas-fir","DF",19,9.8,33,0,2,"N",2,0,7.3,0.0743666305870896,23
"24",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,24
"25",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,25
"26",266734,"11_14",3,"TO",631,"LIDE3","Tanoak","TO",,3,18,,,"Y",,,0.6,0.46479144116931,26
"27",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,27
"28",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,28
"29",266734,"11_14",4,"TO",631,"LIDE3","Tanoak","TO",,4,21,,,"Y",,,1.2,0.46479144116931,29
"30",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,30
"31",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,31
"32",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,32
"33",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,33
"34",266734,"11_14",7,"DF",202,"PSME","Douglas-fir","DF",2,8.1,44,85,1,"Y",0,0,6.4,0.0743666305870896,34
"35",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,35
"36",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,36
"37",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,37
"38",266734,"11_14",11,"DF",202,"PSME","Douglas-fir","DF",23,8.9,39,85,1,"Y",0,0,6.8,0.0743666305870896,38
"39",266734,"11_14",4,"DF",202,"PSME","Douglas-fir","DF",50,6.7,23,80,1,"Y",0,0,2.8,0.0743666305870896,39
"40",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,40
"41",266734,"11_14",4,"TO",631,"LIDE3","Tanoak","TO",,4,21,,,"Y",,,1.2,0.46479144116931,41
"42",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,42
"43",266734,"11_14",17,"DF",202,"PSME","Douglas-fir","DF",76,8.2,41,85,1,"Y",0,0,6.1,0.0743666305870896,43
"44",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,44
"45",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,45
"46",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,46
"47",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,47
"48",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,48
"49",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,49
"50",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,50
"51",266734,"11_14",3,"DF",202,"PSME","Douglas-fir","DF",45,6.9,34,85,1,"Y",0,0,3.7,0.0743666305870896,51
"52",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,52
"53",266734,"11_14",12,"DF",202,"PSME","Douglas-fir","DF",10,10.1,43,85,1,"Y",0,0,9.4,0.0743666305870896,53
"54",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,54
"55",266734,"11_14",14,"DF",202,"PSME","Douglas-fir","DF",11,10.2,38,85,1,"Y",0,0,8.7,0.0743666305870896,55
"56",266734,"11_14",3,"TO",631,"LIDE3","Tanoak","TO",,3,18,,,"Y",,,0.6,0.46479144116931,56
"57",266734,"11_14",3,"TO",631,"LIDE3","Tanoak","TO",,3,18,,,"Y",,,0.6,0.46479144116931,57
"58",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,58
"59",266734,"11_14",8,"DF",202,"PSME","Douglas-fir","DF",35,7.6,37,85,1,"Y",0,0,4.8,0.0743666305870896,59
"60",266734,"11_14",3,"TO",631,"LIDE3","Tanoak","TO",,3,18,,,"Y",,,0.6,0.46479144116931,60
"61",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,61
"62",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,62
"63",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,63
"64",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,64
"65",266734,"11_14",10,"DF",202,"PSME","Douglas-fir","DF",61,10.4,42,85,1,"Y",0,0,9.8,0.0743666305870896,65
"66",266734,"11_14",2,"DF",202,"PSME","Douglas-fir","DF",79,5.8,25,80,1,"Y",0,0,2.1,0.0743666305870896,66
"67",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,67
"68",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,68
"69",266734,"11_14",1,"DF",202,"PSME","Douglas-fir","DF",80,8,46,80,1,"Y",0,0,6.5,0.0743666305870896,69
"70",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,70
"71",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,71
"72",266734,"11_14",2,"TO",631,"LIDE3","Tanoak","TO",,2,16,,,"Y",,,0.2,0.46479144116931,72
"73",266734,"11_14",16,"DF",202,"PSME","Douglas-fir","DF",74,8.1,40,85,1,"Y",0,0,5.8,0.0743666305870896,73
"74",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,74
"75",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,75
"76",266734,"11_14",3,"TO",631,"LIDE3","Tanoak","TO",,3,18,,,"Y",,,0.6,0.46479144116931,76
"77",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,77
"78",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,78
"79",266734,"11_14",5,"DF",202,"PSME","Douglas-fir","DF",35,6.4,26,85,1,"Y",0,0,2.7,0.0743666305870896,79
"80",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,80
"81",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,81
"82",266734,"11_14",1,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,0.46479144116931,82
"83",266734,"11_14",15,"DF",202,"PSME","Douglas-fir","DF",54,10.3,38,80,1,"Y",0,0,8.8,0.0743666305870896,83
"84",266734,"11_14",6,"DF",202,"PSME","Douglas-fir","DF",27,6.5,39,80,1,"Y",0,0,3.8,0.0743666305870896,84
"85",266734,"12_28",11,"DF",202,"PSME","Douglas-fir","DF",64,5.9,33,90,1,"Y",0,0,2.7,0.149619032777491,85
"86",266734,"12_28",1,"DF",202,"PSME","Douglas-fir","DF",80,6.9,38,95,1,"Y",0,0,4.1,0.149619032777491,86
"87",266734,"12_28",6,"DF",202,"PSME","Douglas-fir","DF",26,7.9,39,90,1,"Y",0,0,5.5,0.149619032777491,87
"88",266734,"12_28",7,"DF",202,"PSME","Douglas-fir","DF",46,7.3,42,85,1,"Y",0,0,5,0.149619032777491,88
"89",266734,"12_28",9,"DF",202,"PSME","Douglas-fir","DF",28,7.3,36,95,1,"Y",0,0,4.4,0.149619032777491,89
"90",266734,"12_28",5,"DF",202,"PSME","Douglas-fir","DF",11,7.6,37,95,1,"Y",0,0,4.8,0.149619032777491,90
"91",266734,"12_28",3,"DF",202,"PSME","Douglas-fir","DF",59,6.2,38,95,1,"Y",0,0,3.3,0.149619032777491,91
"92",266734,"12_28",8,"DF",202,"PSME","Douglas-fir","DF",57,6.9,38,90,1,"Y",0,0,4.1,0.149619032777491,92
"93",266734,"12_28",10,"DF",202,"PSME","Douglas-fir","DF",46,7.4,36,95,1,"Y",0,0,4.5,0.149619032777491,93
"94",266734,"12_28",2,"DF",202,"PSME","Douglas-fir","DF",54,7.8,41,95,1,"Y",0,0,5.6,0.149619032777491,94
"95",266734,"12_28",4,"DF",202,"PSME","Douglas-fir","DF",39,5.7,29,95,1,"Y",0,0,2.3,0.149619032777491,95
"96",266734,"12_28",1,"DF",202,"PSME","Douglas-fir","DF",,4,23,,,"Y",,,1,0.935118954859319,96
"97",266734,"12_A13",5,"DF",202,"PSME","Douglas-fir","DF",20,8,52,80,1,"Y",0,0,7.4,0.0922512484924987,97
