"","OI_KEY","Plot_ID","TREE_IN_PLOT","SPoriginal","Num.Code","NRCS.Code","Common.Name","SP_SWO","INC","DBH","THT","CR","TOP","LIVE","DECAY","NEST","VOLUME","perAcreArea_raster2","Tree_Id"
"1",266053,"22_07",8,"GF",17,"ABGR","Grand fir","GF",4,6.5,29,40,1,"Y",0,0,3.3,0.0395226953277401,1
"2",266053,"22_07",7,"DF",202,"PSME","Douglas-fir","DF",39,13.6,57,30,3,"Y",0,0,21.2,0.0395226953277401,2
"3",266053,"22_07",9,"PC",41,"CHLA","Port-Orford-cedar","PC",16,6,19,80,1,"Y",0,0,1.9,0.0395226953277401,3
"4",266053,"22_07",2,"DF",202,"PSME","Douglas-fir","DF",2,11.2,43,0,2,"N",2,0,11.5,0.0395226953277401,4
"5",266053,"22_07",5,"DF",202,"PSME","Douglas-fir","DF",32,10.3,66,45,1,"Y",0,0,15.2,0.0395226953277401,5
"6",266053,"22_07",1,"PC",41,"CHLA","Port-Orford-cedar","PC",27,5.8,23,80,1,"Y",0,0,2.1,0.0395226953277401,6
"7",266053,"22_07",6,"GF",17,"ABGR","Grand fir","GF",30,5.6,31,20,1,"Y",0,0,2.7,0.0395226953277401,7
"8",266053,"22_07",3,"GF",17,"ABGR","Grand fir","GF",6,9.8,35,45,1,"Y",0,0,14.7,0.0395226953277401,8
"9",266053,"22_07",4,"RA",351,"ALRU","Red alder","RA",13,15.5,80,55,1,"Y",0,0,50.8,0.0395226953277401,9
"10",266053,"31_06",7,"RA",351,"ALRU","Red alder","RA",34,6.7,42,20,1,"Y",0,0,6.9,0.0800349695428793,10
"11",266053,"31_06",12,"WH",263,"TSHE","Western hemlock","WH",39,16.2,55,75,1,"Y",0,0,29.9,0.0800349695428793,11
"12",266053,"31_06",10,"RA",351,"ALRU","Red alder","RA",39,11.5,66,30,1,"Y",0,0,25.2,0.0800349695428793,12
"13",266053,"31_06",5,"RA",351,"ALRU","Red alder","RA",33,12.9,60,30,1,"Y",0,0,30.1,0.0800349695428793,13
"14",266053,"31_06",3,"RA",351,"ALRU","Red alder","RA",21,14.4,63,45,1,"Y",0,0,38.4,0.0800349695428793,14
"15",266053,"31_06",22,"DF",202,"PSME","Douglas-fir","DF",24,5.7,43,30,1,"Y",0,0,3.2,0.0800349695428793,15
"16",266053,"31_06",4,"RA",351,"ALRU","Red alder","RA",25,8.1,44,45,1,"Y",0,0,10.3,0.0800349695428793,16
"17",266053,"31_06",6,"RA",351,"ALRU","Red alder","RA",30,9.1,61,25,1,"Y",0,0,15.1,0.0800349695428793,17
"18",266053,"31_06",20,"DF",202,"PSME","Douglas-fir","DF",16,6.4,32,30,3,"Y",0,0,3.1,0.0800349695428793,18
"19",266053,"31_06",2,"RA",351,"ALRU","Red alder","RA",2,24.9,71,50,1,"Y",0,0,122.5,0.0800349695428793,19
"20",266053,"31_06",26,"RA",351,"ALRU","Red alder","RA",19,17.5,60,65,1,"Y",0,0,55.3,0.0800349695428793,20
"21",266053,"31_06",21,"WH",263,"TSHE","Western hemlock","WH",27,8.5,45,75,1,"Y",0,0,7.3,0.0800349695428793,21
"22",266053,"31_06",25,"DF",202,"PSME","Douglas-fir","DF",27,8.4,51,35,1,"Y",0,0,7.9,0.0800349695428793,22
"23",266053,"31_06",1,"WH",263,"TSHE","Western hemlock","WH",3,7.9,44,40,1,"Y",0,0,6.2,0.0800349695428793,23
"24",266053,"31_06",9,"DF",202,"PSME","Douglas-fir","DF",41,8.6,43,40,1,"Y",0,0,7,0.0800349695428793,24
"25",266053,"31_06",19,"WH",263,"TSHE","Western hemlock","WH",13,5.5,38,65,1,"Y",0,0,2.7,0.0800349695428793,25
"26",266053,"31_06",23,"DF",202,"PSME","Douglas-fir","DF",28,5.9,34,30,1,"Y",0,0,2.8,0.0800349695428793,26
"27",266053,"31_06",14,"DF",202,"PSME","Douglas-fir","DF",31,10.6,63,35,1,"Y",0,0,15.1,0.0800349695428793,27
"28",266053,"31_06",17,"WH",263,"TSHE","Western hemlock","WH",1,6,34,50,1,"Y",0,0,2.8,0.0800349695428793,28
"29",266053,"31_06",18,"WH",263,"TSHE","Western hemlock","WH",8,7.6,42,65,1,"Y",0,0,5.4,0.0800349695428793,29
"30",266053,"31_06",15,"WH",263,"TSHE","Western hemlock","WH",22,13.2,80,50,1,"Y",0,0,32.2,0.0800349695428793,30
"31",266053,"31_06",13,"DF",202,"PSME","Douglas-fir","DF",30,10.6,58,40,1,"Y",0,0,13.8,0.0800349695428793,31
"32",266053,"31_06",11,"WH",263,"TSHE","Western hemlock","WH",38,20.4,88,65,1,"Y",0,0,76,0.0800349695428793,32
"33",266053,"31_06",24,"DF",202,"PSME","Douglas-fir","DF",31,5.8,30,55,3,"Y",0,0,2.4,0.0800349695428793,33
"34",266053,"31_06",8,"RA",351,"ALRU","Red alder","RA",38,12.7,65,35,1,"Y",0,0,30.4,0.0800349695428793,34
"35",266053,"31_06",16,"WH",263,"TSHE","Western hemlock","WH",23,10.5,69,60,1,"Y",0,0,18,0.0800349695428793,35
"36",266053,"32_18",3,"TO",631,"LIDE3","Tanoak","TO",18,6.7,1,25,1,"Y",0,0,0.2,0.771682465715202,36
"37",266053,"32_18",14,"TO",631,"LIDE3","Tanoak","TO",17,30,105,55,3,"Y",0,0,244.1,0.771682465715202,37
"38",266053,"32_18",10,"TO",631,"LIDE3","Tanoak","TO",13,14.5,68,35,3,"Y",0,0,40.8,0.771682465715202,38
"39",266053,"32_18",8,"TO",631,"LIDE3","Tanoak","TO",35,23.8,111,35,1,"Y",0,0,163.4,0.771682465715202,39
"40",266053,"32_18",6,"TO",631,"LIDE3","Tanoak","TO",65,6.3,17,10,2,"Y",0,0,2.4,0.771682465715202,40
"41",266053,"32_18",15,"TO",631,"LIDE3","Tanoak","TO",17,16.6,41,30,1,"Y",0,0,34.3,0.771682465715202,41
"42",266053,"32_18",13,"TO",631,"LIDE3","Tanoak","TO",12,21.1,99,45,1,"Y",0,0,117.1,0.771682465715202,42
"43",266053,"32_18",9,"TO",631,"LIDE3","Tanoak","TO",13,23.5,119,30,1,"Y",0,0,169.3,0.771682465715202,43
"44",266053,"32_18",12,"TO",631,"LIDE3","Tanoak","TO",7,15.6,82,55,1,"Y",0,0,55.4,0.771682465715202,44
"45",266053,"32_18",11,"TO",631,"LIDE3","Tanoak","TO",13,13.9,50,40,3,"Y",0,0,28.8,0.771682465715202,45
"46",266053,"32_18",1,"TO",631,"LIDE3","Tanoak","TO",,1,10,,,"Y",,,0,4.82301541072001,46
"47",266053,"32_18",2,"TO",631,"LIDE3","Tanoak","TO",3,11.7,63,65,1,"Y",0,0,25.2,0.771682465715202,47
"48",266053,"32_18",1,"TO",631,"LIDE3","Tanoak","TO",,1,10,,,"Y",,,0,4.82301541072001,48
"49",266053,"32_18",7,"TO",631,"LIDE3","Tanoak","TO",34,21.2,104,35,1,"Y",0,0,123.4,0.771682465715202,49
"50",266053,"32_18",1,"TO",631,"LIDE3","Tanoak","TO",,1,10,,,"Y",,,0,4.82301541072001,50
"51",266053,"32_18",4,"TO",631,"LIDE3","Tanoak","TO",20,7.4,14,55,1,"Y",0,0,2.8,0.771682465715202,51
"52",266053,"32_18",5,"TO",631,"LIDE3","Tanoak","TO",58,18.2,68,65,1,"Y",0,0,63.5,0.771682465715202,52
"53",266053,"32_18",1,"TO",631,"LIDE3","Tanoak","TO",1,9,64,70,1,"Y",0,0,15.4,0.771682465715202,53
"54",266053,"41_04",49,"TO",631,"LIDE3","Tanoak","TO",41,13.1,50,40,1,"Y",0,0,25.7,0.329620797159709,54
"55",266053,"41_04",1,"TO",631,"LIDE3","Tanoak","TO",71,8.3,51,50,1,"Y",0,0,10.8,0.329620797159709,55
"56",266053,"41_04",3,"TO",631,"LIDE3","Tanoak","TO",,3,18,,,"Y",,,0.6,2.06012998224818,56
"57",266053,"41_04",5,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,2.06012998224818,57
"58",266053,"41_04",2,"TO",631,"LIDE3","Tanoak","TO",61,6,28,20,1,"Y",0,0,3.4,0.329620797159709,58
"59",266053,"41_04",18,"TO",631,"LIDE3","Tanoak","TO",33,13.5,59,40,1,"Y",0,0,31.4,0.329620797159709,59
"60",266053,"41_04",11,"TO",631,"LIDE3","Tanoak","TO",21,12.7,57,30,1,"Y",0,0,27.1,0.329620797159709,60
"61",266053,"41_04",57,"TO",631,"LIDE3","Tanoak","TO",68,9.6,58,40,1,"Y",0,0,16,0.329620797159709,61
"62",266053,"41_04",5,"TO",631,"LIDE3","Tanoak","TO",55,5.8,35,0,1,"N",2,0,3.9,0.329620797159709,62
"63",266053,"41_04",4,"TO",631,"LIDE3","Tanoak","TO",,2,14,,,"Y",,,0.2,2.06012998224818,63
"64",266053,"41_04",42,"TO",631,"LIDE3","Tanoak","TO",14,7,32,35,1,"Y",0,0,5.2,0.329620797159709,64
"65",266053,"41_04",1,"TO",631,"LIDE3","Tanoak","TO",,5,26,,,"Y",,,2.2,2.06012998224818,65
"66",266053,"41_04",1,"TO",631,"LIDE3","Tanoak","TO",,5,26,,,"Y",,,2.2,2.06012998224818,66
"67",266053,"41_04",5,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,2.06012998224818,67
"68",266053,"41_04",5,"TO",631,"LIDE3","Tanoak","TO",,1,8,,,"Y",,,0,2.06012998224818,68
"69",266053,"41_04",13,"TO",631,"LIDE3","Tanoak","TO",38,10.1,56,30,1,"Y",0,0,17.1,0.329620797159709,69
"70",266053,"41_04",19,"TO",631,"LIDE3","Tanoak","TO",32,6.6,25,0,1,"N",2,0,3.7,0.329620797159709,70
"71",266053,"41_04",44,"TO",631,"LIDE3","Tanoak","TO",13,9.6,55,40,1,"Y",0,0,15.3,0.329620797159709,71
"72",266053,"41_04",2,"TO",631,"LIDE3","Tanoak","TO",,4,22,,,"Y",,,1.3,2.06012998224818,72
"73",266053,"41_04",3,"TO",631,"LIDE3","Tanoak","TO",58,10.6,39,30,1,"Y",0,0,13.7,0.329620797159709,73
"74",266053,"41_04",52,"TO",631,"LIDE3","Tanoak","TO",62,7,32,35,1,"Y",0,0,5.2,0.329620797159709,74
"75",266053,"41_04",20,"TO",631,"LIDE3","Tanoak","TO",32,15,70,50,1,"Y",0,0,44.7,0.329620797159709,75
"76",266053,"41_04",9,"TO",631,"LIDE3","Tanoak","TO",53,5.9,25,0,1,"N",2,0,3,0.329620797159709,76
"77",266053,"41_04",50,"PM",361,"ARME","Pacific madrone","OtherBroadLeaved",69,14.9,61,40,1,"Y",0,0,42.2,0.329620797159709,77
"78",266053,"41_04",2,"TO",631,"LIDE3","Tanoak","TO",,4,22,,,"Y",,,1.3,2.06012998224818,78
"79",266053,"41_04",16,"TO",631,"LIDE3","Tanoak","TO",5,10.5,56,40,1,"Y",0,0,18.4,0.329620797159709,79
"80",266053,"41_04",48,"PM",361,"ARME","Pacific madrone","OtherBroadLeaved",25,15.1,50,45,1,"Y",0,0,36.7,0.329620797159709,80
"81",266053,"41_04",35,"PM",361,"ARME","Pacific madrone","OtherBroadLeaved",52,24.9,68,50,1,"Y",0,0,126.7,0.329620797159709,81
"82",266053,"41_04",38,"TO",631,"LIDE3","Tanoak","TO",25,7,45,35,1,"Y",0,0,6.9,0.329620797159709,82
"83",266053,"41_04",4,"TO",631,"LIDE3","Tanoak","TO",,2,14,,,"Y",,,0.2,2.06012998224818,83
"84",266053,"41_04",3,"TO",631,"LIDE3","Tanoak","TO",,3,18,,,"Y",,,0.6,2.06012998224818,84
"85",266053,"41_04",21,"TO",631,"LIDE3","Tanoak","TO",42,6.9,31,30,1,"Y",0,0,4.9,0.329620797159709,85
"86",266053,"41_04",4,"TO",631,"LIDE3","Tanoak","TO",65,11.9,43,45,1,"Y",0,0,18.7,0.329620797159709,86
"87",266053,"41_04",2,"TO",631,"LIDE3","Tanoak","TO",,4,22,,,"Y",,,1.3,2.06012998224818,87
"88",266053,"41_04",37,"TO",631,"LIDE3","Tanoak","TO",44,7.8,51,45,1,"Y",0,0,9.6,0.329620797159709,88
"89",266053,"41_04",15,"TO",631,"LIDE3","Tanoak","TO",8,5.6,41,30,1,"Y",0,0,4.2,0.329620797159709,89
"90",266053,"41_04",14,"TO",631,"LIDE3","Tanoak","TO",14,13.1,58,40,1,"Y",0,0,29.2,0.329620797159709,90
